stamp,ax,ay,az,gx,gy,gz,px,py,pz,vx,vy,vz,qw,qx,qy,qz,bw_x,bw_y,bw_z,ba_x,ba_y,ba_z
1776087018.177417994,-3.447046347,0.630865170,9.180835157,0.144639820,-0.022478329,-0.109287426,4.587381174,-7.038999008,0.063046112,-0.465604629,-0.206371457,0.047150167,0.091709786,-0.193100107,0.036894886,0.976186679,0.003388219,0.007471997,-0.005267105,0.050067948,0.010908424,0.019388842
1776087018.183346033,-3.473511271,0.597182540,9.139934820,0.142509282,-0.048044682,-0.128462180,4.589442715,-7.040878540,0.064054400,-0.443708157,-0.210431221,0.050898962,0.092235519,-0.193187368,0.038449272,0.976059887,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.187585354,-3.528847021,0.577935323,9.135123015,0.146770358,-0.073611028,-0.150832742,4.587559982,-7.041771969,0.064270194,-0.444515595,-0.211065037,0.050907073,0.092576954,-0.193029402,0.038673278,0.976049965,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.193335533,-3.586588673,0.546658594,9.147152526,0.151031405,-0.095981583,-0.170007497,4.585001786,-7.042987785,0.064563350,-0.445263967,-0.211814199,0.051057146,0.093103364,-0.192748984,0.038971154,0.976043463,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.197584152,-3.620271303,0.527411377,9.139934820,0.161684066,-0.109830022,-0.181725413,4.583109308,-7.043888700,0.064780678,-0.445603213,-0.212283577,0.051248040,0.093528861,-0.192503989,0.039196788,0.976042099,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.203341246,-3.665983444,0.505758257,9.103846287,0.180858821,-0.122613192,-0.192378059,4.580543521,-7.045112426,0.065076371,-0.445744802,-0.212835926,0.051475045,0.094146576,-0.192131743,0.039534630,0.976042432,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.207553625,-3.706883781,0.445610703,9.014827907,0.198968321,-0.131135315,-0.206226483,4.578666333,-7.046009569,0.065293174,-0.445527303,-0.213119502,0.051460753,0.094632123,-0.191834718,0.039813061,0.976042582,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.214607716,-3.769437237,0.373433638,8.957086255,0.207490414,-0.133265838,-0.209422290,4.575527248,-7.047513291,0.065654834,-0.444476893,-0.213220926,0.051078452,0.095484228,-0.191315548,0.040317582,0.976040786,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.217544794,-3.865673324,0.373433638,8.937839038,0.218143076,-0.130070046,-0.207291752,4.574222848,-7.048139515,0.065804592,-0.443752419,-0.213205365,0.050899033,0.095842404,-0.191098763,0.040541299,0.976038882,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.223350048,-3.942662194,0.368621834,8.935433135,0.235187322,-0.123678461,-0.194508582,4.571652451,-7.049377276,0.066099426,-0.441789424,-0.213222662,0.050675889,0.096536283,-0.190679002,0.041028162,0.976032251,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.227573395,-3.957097607,0.416739877,8.901750505,0.253296822,-0.110895284,-0.171072766,4.569790078,-7.050278050,0.066313118,-0.440152048,-0.213346015,0.050519726,0.097009950,-0.190388125,0.041427806,0.976025188,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.233365536,-3.954691704,0.423957584,8.803108516,0.267145246,-0.091720521,-0.143375888,4.567247683,-7.051514734,0.066604145,-0.437725448,-0.213675178,0.049970410,0.097594119,-0.190026669,0.042039624,0.976011231,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.237422705,-3.921009074,0.409522171,8.742960962,0.283124208,-0.069349967,-0.118874803,4.565475351,-7.052382084,0.066805440,-0.435953783,-0.213889379,0.049258927,0.097955562,-0.189809338,0.042511859,0.975996857,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.243343830,-3.877702835,0.411928073,8.733337353,0.298037916,-0.038457297,-0.089047387,4.562901396,-7.053649124,0.067093205,-0.433460291,-0.214083255,0.047940661,0.098409827,-0.189561078,0.043268638,0.975966151,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.247590542,-3.894544150,0.402304464,8.738149158,0.305494756,0.000957488,-0.059219990,4.561064344,-7.054558433,0.067294720,-0.431704128,-0.214158261,0.046963365,0.098675042,-0.189450698,0.043853920,0.975934682,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.253217459,-3.863267422,0.419145779,8.675595701,0.311886370,0.041437536,-0.033653643,4.558641807,-7.055763635,0.067554872,-0.429349078,-0.214211838,0.045503546,0.098949101,-0.189408665,0.044674257,0.975877884,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.257346392,-3.812743477,0.421551682,8.617854049,0.305494756,0.084048115,-0.007022027,4.556872471,-7.056648172,0.067739940,-0.427693508,-0.214246104,0.044140906,0.099093741,-0.189459023,0.045294877,0.975824822,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.263353348,-3.709289683,0.474481529,8.608230440,0.300168455,0.124528170,0.016413791,4.554309380,-7.057935309,0.067998077,-0.425680869,-0.214302641,0.041805276,0.099221739,-0.189652247,0.046207187,0.975731504,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.267767191,-3.615459499,0.517787768,8.615448147,0.298037916,0.159681901,0.028131701,4.552432757,-7.058881465,0.068178462,-0.424654309,-0.214419686,0.039930590,0.099272466,-0.189874572,0.046885124,0.975650762,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.273375273,-3.533658825,0.517787768,8.588983223,0.292711586,0.190574571,0.030262228,4.550053558,-7.060084217,0.068395072,-0.423835115,-0.214515536,0.037318750,0.099311570,-0.190247373,0.047749131,0.975532249,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.277346134,-3.435016836,0.484105138,8.511994354,0.277797878,0.210814595,0.020674849,4.548371210,-7.060935873,0.068538934,-0.423511527,-0.214437246,0.035139654,0.099340179,-0.190563102,0.048344905,0.975438365,0.003317271,0.007453984,-0.005273389,0.050774688,0.011004054,0.019589124
1776087018.283339977,-3.401334206,0.462452018,8.475905821,0.250101030,0.224663034,0.002565354,4.549676624,-7.066086186,0.069741242,-0.403786676,-0.233037490,0.036780130,0.099449592,-0.190775920,0.050202148,0.975291788,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.287750006,-3.442234543,0.484105138,8.456658604,0.220273614,0.229989350,-0.021935731,4.547896439,-7.067113021,0.069897103,-0.403548236,-0.232644495,0.033904490,0.099532262,-0.191198311,0.050747265,0.975172421,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.293343782,-3.526441118,0.452828410,8.466282212,0.188315660,0.225728288,-0.051763136,4.545640710,-7.068412922,0.070076855,-0.402965384,-0.232122219,0.030364107,0.099694550,-0.191747862,0.051340034,0.975016900,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.297693491,-3.576965064,0.445610703,8.456658604,0.148900896,0.217206180,-0.072003156,4.543889460,-7.069421571,0.070203176,-0.402260970,-0.231655428,0.027718469,0.099859616,-0.192172083,0.051713447,0.974896747,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.303364277,-3.605835890,0.440798899,8.466282212,0.113747157,0.202292472,-0.089047387,4.541611373,-7.070733421,0.070350822,-0.401185710,-0.231014335,0.024354102,0.100107699,-0.192705953,0.052083710,0.974746199,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.307636023,-3.634706716,0.431175290,8.495153038,0.079658687,0.186313510,-0.098634779,4.539899465,-7.071719149,0.070449704,-0.400317178,-0.230496121,0.021941339,0.100309738,-0.193084777,0.052281746,0.974639854,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.313229084,-3.658765738,0.375839540,8.509588452,0.041309170,0.169269279,-0.098634779,4.537663871,-7.073005918,0.070564030,-0.399099588,-0.229634242,0.018940017,0.100570162,-0.193546575,0.052435083,0.974513175,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.317639828,-3.663577542,0.334939203,8.528835669,0.010416498,0.151159778,-0.099700049,4.535905769,-7.074016815,0.070642526,-0.398091283,-0.228745317,0.016653146,0.100763913,-0.193880678,0.052477463,0.974424462,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.323234081,-3.690042466,0.344562812,8.557706495,-0.022606701,0.138376608,-0.092243195,4.533682339,-7.075293083,0.070728003,-0.396806422,-0.227532890,0.013905695,0.100985858,-0.194270827,0.052441479,0.974325712,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.327683687,-3.706883781,0.322909693,8.581765517,-0.050303575,0.124528170,-0.084786341,4.531919034,-7.076303329,0.070785338,-0.395760421,-0.226550314,0.011865090,0.101134644,-0.194558205,0.052347271,0.974258001,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.333374023,-3.634706716,0.346968714,8.564924201,-0.076935187,0.119201846,-0.074133694,4.529670285,-7.077588887,0.070845313,-0.394614246,-0.225288865,0.009214502,0.101286192,-0.194905576,0.052153741,0.974183202,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.337490320,-3.605835890,0.361404127,8.545676984,-0.101436272,0.119201846,-0.063481048,4.528047233,-7.078514496,0.070879000,-0.393983922,-0.224440231,0.007153137,0.101364478,-0.195155681,0.051966195,0.974135010,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.343358040,-3.574559162,0.344562812,8.569736006,-0.118480504,0.126658693,-0.057089459,4.525737472,-7.079827873,0.070912189,-0.393293336,-0.223221539,0.004159275,0.101439235,-0.195527697,0.051645462,0.974069683,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.347599268,-3.560123749,0.327721497,8.567330104,-0.138720527,0.138376608,-0.044306282,4.524070241,-7.080772580,0.070925241,-0.392908550,-0.222265582,0.001995698,0.101464670,-0.195819324,0.051381155,0.974022428,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.353347063,-3.552906042,0.322909693,8.591389125,-0.161091089,0.155420840,-0.032588374,4.521813045,-7.082046268,0.070928371,-0.392504564,-0.220926569,-0.000906416,0.101450704,-0.196259146,0.050974395,0.973956731,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.357526302,-3.567341455,0.325315595,8.610636343,-0.185592175,0.170334533,-0.021935731,4.520173185,-7.082967553,0.070920360,-0.392260254,-0.219959914,-0.002927320,0.101406446,-0.196615189,0.050638903,0.973907029,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.363355398,-3.610647694,0.310880182,8.685219310,-0.210093260,0.183117718,-0.004891500,4.517887634,-7.084245805,0.070896003,-0.391926865,-0.218616501,-0.005429780,0.101289277,-0.197156203,0.050113428,0.973837029,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.367794514,-3.620271303,0.322909693,8.767019984,-0.223941684,0.190574571,0.003630616,4.516148249,-7.085213993,0.070868480,-0.391735839,-0.217590791,-0.006970461,0.101162857,-0.197592890,0.049679656,0.973783887,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.373429775,-3.603429988,0.308474280,8.788673103,-0.234594345,0.187378764,0.012152733,4.513940857,-7.086436505,0.070824421,-0.391685572,-0.216288671,-0.008666475,0.100971811,-0.198155271,0.049100712,0.973718800,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.377459526,-3.586588673,0.262762157,8.829573440,-0.242051184,0.177791387,0.015348526,4.512362301,-7.087305976,0.070787220,-0.391765117,-0.215237125,-0.009796868,0.100820674,-0.198546064,0.048669965,0.973676479,0.003258614,0.007469044,-0.005282269,0.051518909,0.010615320,0.019778203
1776087018.383352757,-3.591400477,0.202614603,8.872879679,-0.240985930,0.156486094,0.020674849,4.510484880,-7.092300703,0.070594277,-0.389441143,-0.232867335,-0.011461417,0.100232833,-0.199019631,0.046644240,0.973739637,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.387746334,-3.634706716,0.173743777,8.923403625,-0.233529061,0.127723962,0.024935907,4.508773493,-7.093320722,0.070542031,-0.389599138,-0.231455471,-0.012321398,0.100053735,-0.199357668,0.046171483,0.973711438,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.393347502,-3.699666075,0.156902461,8.933027233,-0.230333269,0.096831292,0.031327493,4.506591259,-7.094611991,0.070470703,-0.389607663,-0.229616064,-0.013147667,0.099817666,-0.199704996,0.045577904,0.973692458,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.397789717,-3.740566411,0.125625733,8.908968212,-0.230333269,0.060612299,0.038784344,4.504861024,-7.095628701,0.070410976,-0.389388873,-0.228132843,-0.013742781,0.099619538,-0.199906759,0.045106216,0.973693311,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.403350592,-3.735754607,0.132843440,8.877691483,-0.237790138,0.023328042,0.054763310,4.502696834,-7.096892233,0.070332199,-0.388974008,-0.226303719,-0.014589930,0.099342288,-0.200059313,0.044501965,0.973718109,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.407646894,-3.709289683,0.099160809,8.875285581,-0.239920646,-0.012890950,0.067546487,4.501026313,-7.097861416,0.070267907,-0.388681093,-0.224866695,-0.015338901,0.099099425,-0.200099886,0.044023420,0.973756272,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.413185358,-3.661171640,0.089537201,8.920997722,-0.242051184,-0.045914151,0.085655987,4.498874089,-7.099101397,0.070180347,-0.388510785,-0.222904049,-0.016280139,0.098747690,-0.200057443,0.043399810,0.973828717,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.417618990,-3.596212281,0.053448664,8.949868548,-0.237790138,-0.075741559,0.103765473,4.497151297,-7.100085909,0.070106605,-0.388636449,-0.221206913,-0.016984923,0.098430482,-0.199953572,0.042904035,0.973904129,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.423391342,-3.499976195,0.022171935,8.983551179,-0.232463807,-0.099177375,0.120809704,4.494906240,-7.101355748,0.070005841,-0.389229112,-0.218766030,-0.017927647,0.097974097,-0.199739829,0.042274590,0.974021528,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.427506208,-3.410957814,0.041419153,9.017233809,-0.232463807,-0.113025814,0.133592889,4.493302965,-7.102252205,0.069930639,-0.390030248,-0.216949885,-0.018623347,0.097621548,-0.199548184,0.041833576,0.974115244,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.433379889,-3.307504021,0.051042761,9.132717113,-0.219680637,-0.120482668,0.136788681,4.491006743,-7.103518869,0.069818879,-0.391838111,-0.214351939,-0.019431404,0.097100444,-0.199241207,0.041223945,0.974256143,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.437572002,-3.187208913,0.113596222,9.207300080,-0.194114268,-0.119417399,0.141049743,4.489360174,-7.104413673,0.069736605,-0.393717565,-0.212546587,-0.019820031,0.096729152,-0.199011275,0.040828890,0.974356703,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.443351507,-3.042854783,0.137655244,9.195270570,-0.165352136,-0.115156338,0.137853935,4.487074946,-7.105635299,0.069620154,-0.397086527,-0.210197567,-0.020478073,0.096231023,-0.198694011,0.040361756,0.974490230,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.447564363,-2.910530163,0.128031635,9.161587939,-0.138720527,-0.108764753,0.129331827,4.485395896,-7.106517145,0.069532209,-0.400021162,-0.208447908,-0.021272805,0.095891055,-0.198468497,0.040076715,0.974581458,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.453358173,-2.816699979,0.128031635,9.139934820,-0.112088919,-0.094916321,0.115483388,4.483065122,-7.107717629,0.069404626,-0.404552622,-0.205954463,-0.022768336,0.095469188,-0.198180754,0.039756261,0.974694548,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.457351208,-2.799858663,0.123219831,9.161587939,-0.082261510,-0.080002613,0.099504426,4.481443124,-7.108536512,0.069311482,-0.407860822,-0.204201160,-0.023884708,0.095217473,-0.198006195,0.039587174,0.974761527,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.463351727,-2.799858663,0.149684755,9.142340722,-0.053499371,-0.064023651,0.086721241,4.478980722,-7.109754138,0.069163106,-0.412869110,-0.201639077,-0.025569838,0.094896818,-0.197782352,0.039414615,0.974845230,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.467365026,-2.792640957,0.161714266,9.103846287,-0.027933022,-0.039522566,0.077133864,4.477317080,-7.110560120,0.069058008,-0.416194942,-0.200016138,-0.026804997,0.094713408,-0.197667928,0.039351752,0.974888814,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.473365307,-2.778205544,0.192990994,9.046104635,-0.007692997,-0.012890950,0.067546487,4.474804985,-7.111753444,0.068890776,-0.421131096,-0.197740185,-0.028936185,0.094477790,-0.197566237,0.039326330,0.974933315,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.477339983,-2.763770131,0.200208700,9.000392494,0.015742820,0.014805926,0.061154898,4.473124651,-7.112536572,0.068772545,-0.424388586,-0.196318310,-0.030556294,0.094343640,-0.197548025,0.039353764,0.974948889,0.003345243,0.007481303,-0.005287220,0.051758271,0.010117308,0.019905665
1776087018.483381033,-2.751740620,0.205020505,8.952274451,0.037048113,0.044633329,0.054763310,4.471011308,-7.112537252,0.069709884,-0.427586531,-0.188726660,-0.027810722,0.093277407,-0.197960819,0.039192582,0.974974246,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.487503767,-2.756552424,0.185773287,8.933027233,0.053027079,0.071264945,0.050502256,4.469241572,-7.113312304,0.069591072,-0.430938821,-0.187262415,-0.029827116,0.093173826,-0.198049593,0.039309681,0.974961407,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.493345261,-2.792640957,0.185773287,8.880097385,0.064744987,0.093635499,0.045175932,4.466710899,-7.114400027,0.069408049,-0.435508514,-0.185150352,-0.032835747,0.093045904,-0.198241914,0.039518925,0.974926078,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.497694492,-2.876847533,0.171337874,8.819949831,0.066875517,0.116006054,0.040914875,4.464810073,-7.115201922,0.069260094,-0.438588983,-0.183602364,-0.035201630,0.092961880,-0.198431529,0.039691853,0.974888493,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.503349304,-2.958648207,0.156902461,8.807920320,0.065810256,0.135180816,0.034523286,4.462319990,-7.116234449,0.069052313,-0.442106261,-0.181582606,-0.038286654,0.092865270,-0.198735754,0.039920627,0.974826387,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.508616447,-3.016389859,0.183367385,8.795890810,0.063679725,0.154355571,0.031327493,4.459983565,-7.117186111,0.068843308,-0.445063445,-0.179775659,-0.041074952,0.092784723,-0.199069213,0.040131788,0.974757346,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.513182878,-3.078943315,0.164120168,8.817543929,0.060483932,0.174595594,0.037719078,4.457945838,-7.118003559,0.068650513,-0.447417854,-0.178249032,-0.043365225,0.092708305,-0.199402558,0.040313826,0.974688969,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.517612219,-3.122249554,0.156902461,8.827167538,0.063679725,0.189509302,0.046241194,4.455959386,-7.118789704,0.068453850,-0.449533403,-0.176722413,-0.045435148,0.092616500,-0.199763140,0.040497294,0.974616253,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.523375034,-3.192020717,0.128031635,8.817543929,0.063679725,0.200161949,0.056893840,4.453361634,-7.119802161,0.068184604,-0.452023472,-0.174653377,-0.048007396,0.092469535,-0.200266572,0.040749402,0.974516378,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.527551413,-3.266603684,0.075101783,8.817543929,0.064744987,0.214010388,0.064350694,4.451470637,-7.120528167,0.067980406,-0.453544075,-0.173019158,-0.049779419,0.092343760,-0.200655425,0.040939334,0.974440353,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.533353567,-3.379681086,0.094349005,8.827167538,0.060483932,0.223597765,0.075003341,4.448834250,-7.121525323,0.067685117,-0.455217335,-0.170700252,-0.052006755,0.092141070,-0.201228054,0.041207080,0.974330165,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.537555933,-3.487946684,0.099160809,8.877691483,0.055157609,0.228924081,0.092047572,4.446919403,-7.122239328,0.067463810,-0.456101370,-0.169110399,-0.053317961,0.091963216,-0.201657731,0.041398476,0.974250015,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.543355465,-3.514411608,0.130437537,8.906562309,0.055157609,0.224663034,0.112287596,4.444271212,-7.123214009,0.067150413,-0.457141615,-0.167013804,-0.054758944,0.091663439,-0.202250602,0.041666115,0.974143954,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.547618866,-3.550500140,0.132843440,8.942650842,0.053027079,0.216140911,0.135723412,4.442320646,-7.123922881,0.066915082,-0.457886641,-0.165524602,-0.055636549,0.091397793,-0.202671365,0.041868804,0.974072772,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.553347349,-3.538470629,0.123219831,9.019639711,0.054092340,0.205488265,0.160224497,4.439694451,-7.124865091,0.066593908,-0.459003289,-0.163431503,-0.056496001,0.090974786,-0.203207141,0.042151044,0.973988571,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.557466030,-3.524035216,0.113596222,9.096628581,0.061549194,0.192705095,0.185790837,4.437801916,-7.125534887,0.066360490,-0.459997634,-0.161816434,-0.056849806,0.090623207,-0.203565808,0.042370782,0.973936914,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.563339710,-3.548094238,0.113596222,9.166399744,0.081789218,0.180987179,0.210291922,4.435095324,-7.126478194,0.066026265,-0.461602192,-0.159381270,-0.056954666,0.090059968,-0.204035353,0.042735444,0.973874971,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.567354918,-3.593806379,0.132843440,9.147152526,0.102029242,0.168204010,0.234793007,4.433239811,-7.127114835,0.065797735,-0.462640493,-0.157733605,-0.056877178,0.089636344,-0.204326534,0.043032102,0.973839941,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.573359013,-3.591400477,0.171337874,9.060540048,0.110551365,0.161812425,0.259294093,4.430457914,-7.128054944,0.065455887,-0.464026107,-0.155422426,-0.056994721,0.088941249,-0.204726739,0.043530166,0.973797485,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.577545166,-3.533658825,0.231485429,8.966709864,0.107355565,0.154355571,0.280599385,4.428513359,-7.128702592,0.065216315,-0.465015224,-0.154001517,-0.057464369,0.088411658,-0.204988960,0.043891354,0.973774334,0.003372905,0.007460081,-0.005334910,0.051812158,0.010295865,0.019784049
1776087018.583359480,-3.466293564,0.274791668,8.923403625,0.091376603,0.149029255,0.307231009,4.426327210,-7.124411022,0.065776854,-0.465762114,-0.126132563,-0.054837367,0.088000900,-0.206295047,0.045174335,0.973477003,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.587630033,-3.379681086,0.342156910,8.954680353,0.078593425,0.143702924,0.333862633,4.424334685,-7.124947081,0.065540535,-0.467384122,-0.124916354,-0.055836238,0.087346082,-0.206537076,0.045513725,0.973468848,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.593348265,-3.341186651,0.358998225,8.969115766,0.069006048,0.136246070,0.354102641,4.421654592,-7.125657011,0.065217375,-0.470001001,-0.123387929,-0.057192047,0.086398199,-0.206842900,0.045949232,0.973468045,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.597482204,-3.266603684,0.371027736,8.904156407,0.050896548,0.131985024,0.375407934,4.419707327,-7.126164814,0.064978528,-0.472085825,-0.122286933,-0.058361751,0.085665709,-0.207052547,0.046244012,0.973474253,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.603347540,-3.242544663,0.411928073,8.863256070,0.026395466,0.128789231,0.386060566,4.416929150,-7.126877745,0.064630188,-0.475235031,-0.120813128,-0.060417512,0.084568284,-0.207342294,0.046610141,0.973491075,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.607754469,-3.225703347,0.448016605,8.892126896,-0.002366675,0.123462901,0.395647973,4.414829355,-7.127408000,0.064360411,-0.477716596,-0.119832772,-0.062015500,0.083710214,-0.207554583,0.046831891,0.973509358,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.613349676,-3.179991206,0.522599573,8.949868548,-0.024737228,0.120267108,0.402039558,4.412146691,-7.128075587,0.064008203,-0.481198474,-0.118795421,-0.063880989,0.082584626,-0.207817195,0.047047388,0.973539078,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.617677212,-3.172773500,0.556282203,8.976333472,-0.046042517,0.118136577,0.409496397,4.410057962,-7.128588310,0.063728916,-0.484121546,-0.118163106,-0.065193289,0.081689842,-0.208017696,0.047170652,0.973565785,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.623274326,-3.117437750,0.585153029,9.024451516,-0.068413071,0.113875523,0.415887982,4.407336881,-7.129247653,0.063359623,-0.488194357,-0.117437722,-0.066765090,0.080501290,-0.208272119,0.047273818,0.973605389,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.627506256,-3.110220043,0.585153029,9.046104635,-0.088653095,0.107483931,0.416953236,4.405263937,-7.129743503,0.063074737,-0.491473694,-0.116899791,-0.067871634,0.079586018,-0.208456562,0.047308618,0.973639472,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.633351088,-3.127061358,0.577935323,9.123093505,-0.107827857,0.097896554,0.421214312,4.402377811,-7.130424383,0.062674362,-0.496108646,-0.116085637,-0.069129663,0.078303318,-0.208692479,0.047300302,0.973693340,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.637702465,-3.163149891,0.621241562,9.156776135,-0.122741565,0.089374438,0.422279567,4.400211514,-7.130928317,0.062372102,-0.499574933,-0.115534853,-0.069796162,0.077335832,-0.208851330,0.047257617,0.973738676,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
